,Beta Value,Max Bid,Num Bids,Average Optimum Profit,Average Actual Profit,Average Loss,Average Loss Per Bid,Worst Loss,Average Worst Loss
2230,3.3000000000000003,100,500,12900.78,11294.955,-7385.628,-14.771,-6552.36,-13.105
2231,3.3000000000000003,100,1000,25646.48,22965.382,-15193.721,-15.194,-14226.591,-14.227
2232,3.3000000000000003,200,5,330.18,93.566,6.488,1.298,102.566,20.513
2233,3.3000000000000003,200,10,649.98,223.769,-26.805,-2.681,100.037,10.004
2234,3.3000000000000003,200,20,1184.02,544.503,-185.709,-9.285,55.312,2.766
2235,3.3000000000000003,200,50,2736.12,1840.059,-1010.932,-20.219,-379.123,-7.582
2236,3.3000000000000003,200,100,5310.5,4214.533,-2605.291,-26.053,-1756.294,-17.563
2237,3.3000000000000003,200,150,7689.38,6413.295,-4083.18,-27.221,-2874.302,-19.162
2238,3.3000000000000003,200,200,10456.12,8961.866,-5793.345,-28.967,-3653.806,-18.269
2239,3.3000000000000003,200,500,25616.78,23457.882,-15695.221,-31.39,-13348.287,-26.697
2240,3.3000000000000003,200,1000,50998.58,47720.332,-32266.217,-32.266,-29081.605,-29.082
2241,3.3000000000000003,500,5,892.08,258.143,12.184,2.437,239.09,47.818
2242,3.3000000000000003,500,10,1517.24,474.811,-15.041,-1.504,478.099,47.81
2243,3.3000000000000003,500,20,2789.9,1196.89,-351.466,-17.573,504.184,25.209
2244,3.3000000000000003,500,50,6764.6,4295.533,-2245.654,-44.913,-917.668,-18.353
2245,3.3000000000000003,500,100,13305.82,10136.709,-6104.642,-61.046,-4518.176,-45.182
2246,3.3000000000000003,500,150,19442.4,16058.902,-10167.266,-67.782,-7703.913,-51.359
2247,3.3000000000000003,500,200,26044.78,22501.741,-14609.383,-73.047,-11644.676,-58.223
2248,3.3000000000000003,500,500,64718.48,59677.297,-40065.636,-80.131,-36398.06,-72.796
2249,3.3000000000000003,500,1000,127085.0,120825.975,-82315.369,-82.315,-74656.862,-74.657
2250,3.3000000000000003,1000,5,1650.0,420.122,79.878,15.976,715.421,143.084
2251,3.3000000000000003,1000,10,3291.56,979.059,18.383,1.838,907.934,90.793
2252,3.3000000000000003,1000,20,6033.28,2410.657,-582.39,-29.12,931.086,46.554
2253,3.3000000000000003,1000,50,13564.74,8599.033,-4488.505,-89.77,-1532.671,-30.653
2254,3.3000000000000003,1000,100,26460.5,19573.658,-11555.325,-115.553,-7483.825,-74.838
2255,3.3000000000000003,1000,150,39255.74,31744.487,-19848.809,-132.325,-16019.174,-106.794
2256,3.3000000000000003,1000,200,52024.86,43136.504,-27371.395,-136.857,-22576.248,-112.881
2257,3.3000000000000003,1000,500,127900.32,114823.5,-76065.827,-152.132,-68113.571,-136.227
2258,3.3000000000000003,1000,1000,252347.02,232956.846,-156488.052,-156.488,-145490.247,-145.49
2259,3.3000000000000003,5000,5,8323.82,1571.524,950.846,190.169,3210.44,642.088
2260,3.3000000000000003,5000,10,15618.44,3949.299,783.561,78.356,6285.799,628.58
2261,3.3000000000000003,5000,20,28073.04,10703.613,-2196.631,-109.832,3579.444,178.972
2262,3.3000000000000003,5000,50,66059.92,39716.326,-19698.169,-393.963,-6062.958,-121.259
2263,3.3000000000000003,5000,100,134626.5,102245.38,-61449.471,-614.495,-45683.313,-456.833
2264,3.3000000000000003,5000,150,196241.46,162914.495,-103447.386,-689.649,-76947.702,-512.985
2265,3.3000000000000003,5000,200,260043.4,224282.567,-145481.537,-727.408,-99557.356,-497.787
2266,3.3000000000000003,5000,500,637330.28,596158.342,-403027.954,-806.056,-361904.361,-723.809
2267,3.3000000000000003,5000,1000,1271457.84,1226629.578,-841339.324,-841.339,-785798.204,-785.798
2268,3.3000000000000003,10000,5,17059.1,2722.759,2446.665,489.333,7567.966,1513.593
2269,3.3000000000000003,10000,10,32469.42,8494.042,1345.176,134.518,10926.484,1092.648
2270,3.3000000000000003,10000,20,57169.58,18602.289,-1278.174,-63.909,14914.896,745.745
2271,3.3000000000000003,10000,50,129156.76,74643.446,-35505.033,-710.101,-6947.824,-138.956
2272,3.3000000000000003,10000,100,264125.28,197029.089,-116991.125,-1169.911,-58599.283,-585.993
2273,3.3000000000000003,10000,150,389398.54,318755.632,-200756.075,-1338.374,-163955.308,-1093.035
2274,3.3000000000000003,10000,200,516668.78,434043.732,-277477.435,-1387.387,-228947.306,-1144.737
2275,3.3000000000000003,10000,500,1268039.98,1165310.1,-781055.561,-1562.111,-721980.555,-1443.961
2276,3.3000000000000003,10000,1000,2521358.32,2385228.569,-1621180.593,-1621.181,-1485202.348,-1485.202
2277,3.4000000000000004,10,5,19.62,8.96,-3.19,-0.638,3.059,0.612
2278,3.4000000000000004,10,10,31.88,18.568,-9.192,-0.919,0.448,0.045
2279,3.4000000000000004,10,20,63.2,39.211,-20.623,-1.031,-2.038,-0.102
2280,3.4000000000000004,10,50,158.24,112.173,-65.632,-1.313,-36.362,-0.727
2281,3.4000000000000004,10,100,311.38,236.72,-145.137,-1.451,-99.296,-0.993
2282,3.4000000000000004,10,150,462.3,355.815,-219.844,-1.466,-162.836,-1.086
2283,3.4000000000000004,10,200,605.84,481.075,-302.886,-1.514,-241.885,-1.209
2284,3.4000000000000004,10,500,1524.16,1235.564,-787.282,-1.575,-673.456,-1.347
2285,3.4000000000000004,10,1000,3001.0,2460.455,-1577.808,-1.578,-1425.118,-1.425
2286,3.4000000000000004,20,5,34.44,16.445,-6.315,-1.263,7.253,1.451
2287,3.4000000000000004,20,10,68.04,34.905,-14.894,-1.489,4.78,0.478
2288,3.4000000000000004,20,20,122.22,74.52,-38.573,-1.929,-1.932,-0.097
2289,3.4000000000000004,20,50,290.66,222.652,-137.164,-2.743,-73.902,-1.478
2290,3.4000000000000004,20,100,569.26,464.114,-296.685,-2.967,-194.327,-1.943
2291,3.4000000000000004,20,150,864.56,739.618,-485.336,-3.236,-380.371,-2.536
2292,3.4000000000000004,20,200,1121.98,991.98,-661.986,-3.31,-506.201,-2.531
2293,3.4000000000000004,20,500,2754.0,2513.774,-1703.774,-3.408,-1474.443,-2.949
2294,3.4000000000000004,20,1000,5512.28,5129.054,-3507.795,-3.508,-3248.275,-3.248
2295,3.4000000000000004,30,5,52.84,21.45,-5.909,-1.182,14.416,2.883
2296,3.4000000000000004,30,10,102.18,52.876,-22.823,-2.282,4.693,0.469
2297,3.4000000000000004,30,20,178.12,97.871,-45.483,-2.274,-4.529,-0.226
2298,3.4000000000000004,30,50,428.14,294.376,-168.452,-3.369,-107.302,-2.146
2299,3.4000000000000004,30,100,821.74,625.536,-383.848,-3.838,-234.608,-2.346
2300,3.4000000000000004,30,150,1213.96,990.464,-633.417,-4.223,-483.896,-3.226
2301,3.4000000000000004,30,200,1620.34,1347.605,-871.034,-4.355,-725.691,-3.628
2302,3.4000000000000004,30,500,4053.48,3575.599,-2383.399,-4.767,-2096.461,-4.193
2303,3.4000000000000004,30,1000,8095.64,7235.045,-4853.974,-4.854,-4543.399,-4.543
2304,3.4000000000000004,40,5,66.74,24.357,-4.728,-0.946,20.862,4.172
2305,3.4000000000000004,40,10,127.68,52.215,-14.662,-1.466,19.694,1.969
2306,3.4000000000000004,40,20,242.42,123.795,-52.495,-2.625,16.75,0.838
2307,3.4000000000000004,40,50,559.28,396.368,-231.874,-4.637,-87.536,-1.751
2308,3.4000000000000004,40,100,1086.04,869.72,-550.296,-5.503,-375.525,-3.755
2309,3.4000000000000004,40,150,1618.94,1382.831,-906.672,-6.044,-680.615,-4.537
2310,3.4000000000000004,40,200,2159.34,1890.663,-1255.563,-6.278,-994.836,-4.974
2311,3.4000000000000004,40,500,5267.52,4879.267,-3329.996,-6.66,-2886.712,-5.773
2312,3.4000000000000004,40,1000,10553.6,9986.855,-6882.855,-6.883,-6194.268,-6.194
2313,3.4000000000000004,50,5,84.7,28.253,-3.342,-0.668,28.714,5.743
2314,3.4000000000000004,50,10,158.92,67.15,-20.409,-2.041,38.328,3.833
2315,3.4000000000000004,50,20,310.94,164.423,-72.97,-3.649,3.846,0.192
2316,3.4000000000000004,50,50,691.0,481.804,-278.569,-5.571,-131.296,-2.626
2317,3.4000000000000004,50,100,1357.7,1069.199,-669.875,-6.699,-458.191,-4.582
2318,3.4000000000000004,50,150,2013.64,1670.588,-1078.341,-7.189,-891.741,-5.945
2319,3.4000000000000004,50,200,2674.7,2289.999,-1503.323,-7.517,-1284.867,-6.424
2320,3.4000000000000004,50,500,6539.56,5945.302,-4021.902,-8.044,-3605.81,-7.212
2321,3.4000000000000004,50,1000,13183.86,12272.9,-8395.294,-8.395,-7814.106,-7.814
2322,3.4000000000000004,100,5,162.7,55.231,-7.378,-1.476,58.872,11.774
2323,3.4000000000000004,100,10,312.96,127.555,-35.508,-3.551,45.369,4.537
2324,3.4000000000000004,100,20,592.6,290.797,-116.502,-5.825,8.393,0.42
2325,3.4000000000000004,100,50,1381.74,907.399,-501.005,-10.02,-200.668,-4.013
2326,3.4000000000000004,100,100,2678.18,2068.051,-1280.351,-12.804,-777.69,-7.777
2327,3.4000000000000004,100,150,3897.08,3203.039,-2056.839,-13.712,-1671.601,-11.144
2328,3.4000000000000004,100,200,5210.18,4387.003,-2854.597,-14.273,-2277.946,-11.39
2329,3.4000000000000004,100,500,13032.86,11615.964,-7782.77,-15.566,-6670.235,-13.34
2330,3.4000000000000004,100,1000,25691.22,23542.683,-15986.442,-15.986,-14900.535,-14.901
2331,3.4000000000000004,200,5,360.8,113.457,-7.339,-1.468,101.564,20.313
2332,3.4000000000000004,200,10,671.6,244.269,-46.739,-4.674,161.281,16.128
2333,3.4000000000000004,200,20,1268.84,636.417,-263.229,-13.161,129.597,6.48
2334,3.4000000000000004,200,50,2688.9,1748.659,-957.806,-19.156,-412.294,-8.246
2335,3.4000000000000004,200,100,5281.84,4163.895,-2610.413,-26.104,-1732.33,-17.323
2336,3.4000000000000004,200,150,7744.72,6225.456,-3947.597,-26.317,-3218.599,-21.457
2337,3.4000000000000004,200,200,10230.16,8542.867,-5533.997,-27.67,-4466.27,-22.331
2338,3.4000000000000004,200,500,25478.38,22370.988,-14877.347,-29.755,-13394.618,-26.789
2339,3.4000000000000004,200,1000,51306.34,45488.686,-30398.586,-30.399,-28176.3,-28.176
2340,3.4000000000000004,500,5,872.52,208.596,48.027,9.605,429.759,85.952
2341,3.4000000000000004,500,10,1596.06,499.465,-30.035,-3.004,384.453,38.445
2342,3.4000000000000004,500,20,2942.54,1183.249,-317.796,-15.89,282.744,14.137
2343,3.4000000000000004,500,50,6807.64,4332.452,-2330.205,-46.604,-797.183,-15.944
2344,3.4000000000000004,500,100,13127.78,10367.218,-6506.107,-65.061,-4301.397,-43.014
2345,3.4000000000000004,500,150,19354.72,16444.249,-10751.684,-71.678,-8350.052,-55.667
2346,3.4000000000000004,500,200,25907.16,23016.783,-15397.03,-76.985,-12874.62,-64.373
2347,3.4000000000000004,500,500,63600.82,60284.272,-41578.149,-83.156,-37343.518,-74.687
2348,3.4000000000000004,500,1000,126412.92,122614.241,-85433.97,-85.434,-79014.152,-79.014
2349,3.4000000000000004,1000,5,1739.88,334.478,177.252,35.45,760.668,152.134
2350,3.4000000000000004,1000,10,3148.42,924.119,1.887,0.189,863.016,86.302
2351,3.4000000000000004,1000,20,5949.9,2336.648,-586.678,-29.334,821.453,41.073
2352,3.4000000000000004,1000,50,13542.58,8239.731,-4256.619,-85.132,-2015.61,-40.312
2353,3.4000000000000004,1000,100,26873.08,20755.576,-12851.729,-128.517,-8407.675,-84.077
2354,3.4000000000000004,1000,150,38546.38,32242.923,-20905.753,-139.372,-16457.014,-109.713
2355,3.4000000000000004,1000,200,51270.96,44801.222,-29721.528,-148.608,-23327.215,-116.636
2356,3.4000000000000004,1000,500,127099.08,118651.055,-81268.972,-162.538,-73074.123,-146.148
2357,3.4000000000000004,1000,1000,254309.0,244734.71,-169937.945,-169.938,-158315.777,-158.316
2358,3.4000000000000004,5000,5,8747.72,1518.723,1054.135,210.827,3055.262,611.052
2359,3.4000000000000004,5000,10,16422.98,4201.15,629.139,62.914,5825.2,582.52
2360,3.4000000000000004,5000,20,29617.42,10820.599,-2109.593,-105.48,6206.356,310.318
2361,3.4000000000000004,5000,50,66974.38,41612.792,-21914.445,-438.289,-3924.882,-78.498
2362,3.4000000000000004,5000,100,131708.54,98898.199,-60160.393,-601.604,-44531.065,-445.311
2363,3.4000000000000004,5000,150,192963.72,158515.381,-101761.345,-678.409,-78488.722,-523.258
2364,3.4000000000000004,5000,200,260875.82,223429.484,-146701.302,-733.507,-104609.948,-523.05
2365,3.4000000000000004,5000,500,641047.16,597491.064,-408947.782,-817.896,-351517.986,-703.036
2366,3.4000000000000004,5000,1000,1263735.46,1204829.393,-833142.493,-833.142,-749500.378,-749.5
2367,3.4000000000000004,10000,5,17888.26,2885.357,2375.896,475.179,7953.623,1590.725
2368,3.4000000000000004,10000,10,30043.86,5954.953,2881.476,288.148,12357.318,1235.732
2369,3.4000000000000004,10000,20,56892.92,21285.365,-4552.153,-227.608,7132.762,356.638
2370,3.4000000000000004,10000,50,133830.96,77169.456,-37807.409,-756.148,-16728.955,-334.579
2371,3.4000000000000004,10000,100,261450.3,202615.945,-125718.798,-1257.188,-69854.898,-698.549
2372,3.4000000000000004,10000,150,397224.18,330537.433,-213706.792,-1424.712,-159092.217,-1060.615
2373,3.4000000000000004,10000,200,511036.7,439767.731,-289462.819,-1447.314,-229765.99,-1148.83
2374,3.4000000000000004,10000,500,1267725.86,1196628.384,-823767.837,-1647.536,-679351.503,-1358.703
2375,3.4000000000000004,10000,1000,2532616.18,2446261.322,-1701374.21,-1701.374,-1548206.235,-1548.206
2376,3.5000000000000004,10,5,18.68,9.957,-4.62,-0.924,0.701,0.14
2377,3.5000000000000004,10,10,35.78,21.812,-11.589,-1.159,-1.429,-0.143
2378,3.5000000000000004,10,20,64.94,42.717,-24.163,-1.208,-4.626,-0.231
2379,3.5000000000000004,10,50,159.1,120.274,-74.816,-1.496,-34.712,-0.694
2380,3.5000000000000004,10,100,307.98,240.355,-152.361,-1.524,-112.704,-1.127
2381,3.5000000000000004,10,150,462.92,376.481,-244.218,-1.628,-187.151,-1.248
2382,3.5000000000000004,10,200,603.86,489.477,-316.946,-1.585,-220.739,-1.104
2383,3.5000000000000004,10,500,1515.42,1284.361,-851.384,-1.703,-719.309,-1.439
2384,3.5000000000000004,10,1000,3019.7,2583.048,-1720.277,-1.72,-1528.782,-1.529
2385,3.5000000000000004,20,5,34.96,15.877,-5.889,-1.178,3.296,0.659
2386,3.5000000000000004,20,10,62.74,34.631,-16.705,-1.671,5.272,0.527
2387,3.5000000000000004,20,20,120.6,71.772,-37.315,-1.866,-2.537,-0.127
2388,3.5000000000000004,20,50,284.82,204.301,-122.924,-2.458,-78.246,-1.565
2389,3.5000000000000004,20,100,568.04,445.458,-283.16,-2.832,-194.97,-1.95
2390,3.5000000000000004,20,150,867.7,706.693,-458.778,-3.059,-353.733,-2.358
2391,3.5000000000000004,20,200,1121.62,926.321,-605.858,-3.029,-477.713,-2.389
2392,3.5000000000000004,20,500,2764.94,2361.678,-1571.695,-3.143,-1326.598,-2.653
2393,3.5000000000000004,20,1000,5537.46,4830.582,-3248.45,-3.248,-2911.857,-2.912
2394,3.5000000000000004,30,5,52.52,22.67,-7.664,-1.533,11.915,2.383
2395,3.5000000000000004,30,10,100.06,47.06,-18.472,-1.847,17.21,1.721
2396,3.5000000000000004,30,20,186.0,109.274,-56.131,-2.807,-6.935,-0.347
2397,3.5000000000000004,30,50,420.82,290.09,-169.856,-3.397,-82.58,-1.652
2398,3.5000000000000004,30,100,817.92,637.087,-403.396,-4.034,-314.647,-3.146
2399,3.5000000000000004,30,150,1236.72,1006.977,-653.628,-4.358,-565.47,-3.77
2400,3.5000000000000004,30,200,1629.88,1374.502,-908.822,-4.544,-708.782,-3.544
2401,3.5000000000000004,30,500,4037.36,3569.568,-2416.036,-4.832,-2048.889,-4.098
2402,3.5000000000000004,30,1000,8042.78,7228.847,-4930.91,-4.931,-4607.769,-4.608
2403,3.5000000000000004,40,5,74.7,27.706,-6.363,-1.273,12.71,2.542
2404,3.5000000000000004,40,10,121.1,57.179,-22.579,-2.258,23.959,2.396
2405,3.5000000000000004,40,20,258.34,141.097,-67.286,-3.364,16.627,0.831
2406,3.5000000000000004,40,50,548.42,405.334,-248.643,-4.973,-105.238,-2.105
2407,3.5000000000000004,40,100,1088.18,916.77,-605.862,-6.059,-433.078,-4.331
2408,3.5000000000000004,40,150,1627.04,1408.573,-943.705,-6.291,-752.032,-5.014
2409,3.5000000000000004,40,200,2118.6,1892.278,-1286.964,-6.435,-938.232,-4.691
2410,3.5000000000000004,40,500,5285.3,4992.255,-3482.169,-6.964,-2970.617,-5.941
2411,3.5000000000000004,40,1000,10573.6,10209.436,-7188.407,-7.188,-6521.425,-6.521
2412,3.5000000000000004,50,5,81.28,29.127,-5.904,-1.181,19.571,3.914
2413,3.5000000000000004,50,10,160.6,67.991,-22.106,-2.211,26.246,2.625
2414,3.5000000000000004,50,20,279.32,156.432,-76.627,-3.831,2.076,0.104
2415,3.5000000000000004,50,50,677.46,469.446,-275.886,-5.518,-135.729,-2.715
2416,3.5000000000000004,50,100,1372.56,1138.997,-746.837,-7.468,-531.856,-5.319
2417,3.5000000000000004,50,150,1985.04,1715.455,-1148.301,-7.655,-880.021,-5.867
2418,3.5000000000000004,50,200,2672.42,2388.117,-1624.569,-8.123,-1370.599,-6.853
2419,3.5000000000000004,50,500,6520.64,6163.212,-4300.172,-8.6,-3923.059,-7.846
2420,3.5000000000000004,50,1000,12995.74,12585.908,-8872.84,-8.873,-8233.382,-8.233
2421,3.5000000000000004,100,5,179.88,55.298,-3.904,-0.781,66.809,13.362
2422,3.5000000000000004,100,10,319.12,137.393,-46.216,-4.622,66.832,6.683
2423,3.5000000000000004,100,20,584.8,273.571,-106.485,-5.324,69.459,3.473
2424,3.5000000000000004,100,50,1358.44,914.416,-526.29,-10.526,-270.709,-5.414
2425,3.5000000000000004,100,100,2635.78,2097.951,-1344.871,-13.449,-884.706,-8.847
2426,3.5000000000000004,100,150,3878.18,3281.462,-2173.411,-14.489,-1741.231,-11.608
2427,3.5000000000000004,100,200,5208.96,4561.398,-3073.124,-15.366,-2529.522,-12.648
2428,3.5000000000000004,100,500,12772.38,11894.109,-8244.857,-16.49,-7625.735,-15.251
2429,3.5000000000000004,100,1000,25848.08,24562.224,-17177.058,-17.177,-16279.139,-16.279
2430,3.5000000000000004,200,5,322.18,75.362,16.69,3.338,108.915,21.783
2431,3.5000000000000004,200,10,629.28,226.446,-46.652,-4.665,136.069,13.607
2432,3.5000000000000004,200,20,1102.14,519.163,-204.266,-10.213,33.211,1.661
2433,3.5000000000000004,200,50,2630.68,1671.54,-919.918,-18.398,-341.0,-6.82
2434,3.5000000000000004,200,100,5283.68,4107.509,-2597.886,-25.979,-1418.921,-14.189
2435,3.5000000000000004,200,150,7706.08,6341.963,-4140.226,-27.602,-2986.145,-19.908
2436,3.5000000000000004,200,200,10329.54,8849.354,-5898.057,-29.49,-4820.097,-24.1
2437,3.5000000000000004,200,500,25810.08,23308.213,-15933.904,-31.868,-14413.004,-28.826
2438,3.5000000000000004,200,1000,51056.46,47364.769,-32777.209,-32.777,-30871.732,-30.872
2439,3.5000000000000004,500,5,950.14,197.34,74.128,14.826,476.475,95.295
2440,3.5000000000000004,500,10,1633.62,595.897,-129.149,-12.915,355.393,35.539
2441,3.5000000000000004,500,20,2999.0,1266.866,-410.009,-20.5,460.906,23.045
2442,3.5000000000000004,500,50,6939.2,4799.791,-2817.162,-56.343,-1386.836,-27.737
2443,3.5000000000000004,500,100,13156.94,10333.476,-6574.35,-65.744,-3687.117,-36.871
2444,3.5000000000000004,500,150,19623.46,16432.21,-10825.508,-72.17,-7524.852,-50.166
2445,3.5000000000000004,500,200,25694.44,22297.628,-14956.359,-74.782,-11742.678,-58.713
2446,3.5000000000000004,500,500,63532.8,59268.139,-41115.91,-82.232,-36480.143,-72.96
2447,3.5000000000000004,500,1000,126822.02,121681.391,-85446.528,-85.447,-78265.883,-78.266
2448,3.5000000000000004,1000,5,1751.76,360.265,140.238,28.048,719.472,143.894
2449,3.5000000000000004,1000,10,3137.0,784.55,111.735,11.174,1176.148,117.615
2450,3.5000000000000004,1000,20,5587.8,2233.59,-637.075,-31.854,809.819,40.491
2451,3.5000000000000004,1000,50,13645.92,8528.194,-4629.36,-92.587,-1302.762,-26.055
2452,3.5000000000000004,1000,100,26395.96,21033.887,-13492.184,-134.922,-8689.978,-86.9
2453,3.5000000000000004,1000,150,39383.9,33223.347,-21970.804,-146.472,-15486.599,-103.244
2454,3.5000000000000004,1000,200,51210.28,44772.619,-30141.11,-150.706,-24931.817,-124.659
2455,3.5000000000000004,1000,500,127536.36,120053.066,-83614.106,-167.228,-73077.212,-146.154
2456,3.5000000000000004,1000,1000,252573.4,244205.526,-172041.697,-172.042,-153731.225,-153.731
2457,3.5000000000000004,5000,5,8124.88,1890.512,430.882,86.176,2797.116,559.423
2458,3.5000000000000004,5000,10,15683.28,3769.793,711.145,71.114,4742.559,474.256
2459,3.5000000000000004,5000,20,27668.4,9848.18,-1942.923,-97.146,3565.513,178.276
2460,3.5000000000000004,5000,50,67769.54,40087.894,-20725.168,-414.503,-8584.776,-171.696
2461,3.5000000000000004,5000,100,132644.24,97404.164,-59505.81,-595.058,-38116.482,-381.165
2462,3.5000000000000004,5000,150,195110.48,153174.687,-97428.836,-649.526,-58089.182,-387.261
2463,3.5000000000000004,5000,200,264272.3,216507.903,-141001.531,-705.008,-116002.218,-580.011
2464,3.5000000000000004,5000,500,637483.9,555657.81,-373519.552,-747.039,-339348.195,-678.696
2465,3.5000000000000004,5000,1000,1269776.2,1144727.201,-781934.001,-781.934,-724834.315,-724.834
2466,3.5000000000000004,10000,5,17155.64,3077.208,1824.404,364.881,6916.888,1383.378
2467,3.5000000000000004,10000,10,30286.9,6785.319,1868.081,186.808,9827.613,982.761
2468,3.5000000000000004,10000,20,58159.58,18810.627,-2193.605,-109.68,9818.009,490.9
2469,3.5000000000000004,10000,50,135691.84,82851.142,-44082.045,-881.641,-7123.183,-142.464
2470,3.5000000000000004,10000,100,269967.12,199356.545,-122223.082,-1222.231,-66127.583,-661.276
2471,3.5000000000000004,10000,150,392660.52,310767.151,-198578.431,-1323.856,-145090.201,-967.268
2472,3.5000000000000004,10000,200,515719.46,421289.26,-273940.843,-1369.704,-215836.813,-1079.184
2473,3.5000000000000004,10000,500,1274578.38,1107880.046,-743714.794,-1487.43,-673673.569,-1347.347
2474,3.5000000000000004,10000,1000,2540313.14,2249651.48,-1523847.726,-1523.848,-1394805.032,-1394.805
2475,3.6,10,5,17.36,9.729,-4.907,-0.981,1.889,0.378
2476,3.6,10,10,34.88,19.691,-10.002,-1.0,-3.061,-0.306
2477,3.6,10,20,68.0,47.408,-28.519,-1.426,-11.989,-0.599
2478,3.6,10,50,154.9,118.339,-75.312,-1.506,-48.47,-0.969
2479,3.6,10,100,303.94,250.48,-166.052,-1.661,-121.476,-1.215
2480,3.6,10,150,460.14,388.513,-260.697,-1.738,-200.47,-1.336
2481,3.6,10,200,610.48,519.537,-349.96,-1.75,-295.652,-1.478
2482,3.6,10,500,1501.84,1313.347,-896.17,-1.792,-750.992,-1.502
2483,3.6,10,1000,3018.64,2699.732,-1861.221,-1.861,-1670.097,-1.67
2484,3.6,20,5,37.44,15.092,-4.692,-0.938,9.094,1.819
2485,3.6,20,10,68.7,36.381,-17.298,-1.73,6.303,0.63
2486,3.6,20,20,125.2,79.086,-44.308,-2.215,-11.837,-0.592
2487,3.6,20,50,290.36,225.906,-145.25,-2.905,-51.835,-1.037
2488,3.6,20,100,585.24,493.944,-331.378,-3.314,-247.338,-2.473
2489,3.6,20,150,848.36,729.115,-493.459,-3.29,-375.249,-2.502
2490,3.6,20,200,1132.54,994.934,-680.339,-3.402,-538.846,-2.694
2491,3.6,20,500,2755.54,2515.003,-1749.575,-3.499,-1541.637,-3.083
2492,3.6,20,1000,5515.68,5107.784,-3575.65,-3.576,-3082.481,-3.082
2493,3.6,30,5,52.6,22.125,-7.514,-1.503,14.436,2.887
2494,3.6,30,10,92.62,45.133,-19.405,-1.941,6.672,0.667
2495,3.6,30,20,177.2,99.697,-50.475,-2.524,5.55,0.277
2496,3.6,30,50,420.3,304.951,-188.201,-3.764,-105.233,-2.105
2497,3.6,30,100,831.48,685.814,-454.847,-4.548,-329.039,-3.29
2498,3.6,30,150,1244.42,1074.864,-729.192,-4.861,-623.864,-4.159
2499,3.6,30,200,1628.7,1450.156,-997.739,-4.989,-819.749,-4.099
2500,3.6,30,500,4056.3,3797.619,-2670.869,-5.342,-2293.844,-4.588
2501,3.6,30,1000,8014.8,7623.788,-5397.455,-5.397,-5013.352,-5.013
2502,3.6,40,5,72.0,28.073,-8.073,-1.615,17.505,3.501
2503,3.6,40,10,126.22,60.307,-25.246,-2.525,15.889,1.589
2504,3.6,40,20,239.3,137.733,-71.261,-3.563,-7.462,-0.373
2505,3.6,40,50,563.1,399.787,-243.371,-4.867,-122.659,-2.453
2506,3.6,40,100,1089.08,861.809,-559.287,-5.593,-370.63,-3.706
2507,3.6,40,150,1617.48,1360.455,-911.155,-6.074,-691.217,-4.608
2508,3.6,40,200,2174.68,1846.507,-1242.429,-6.212,-951.983,-4.76
2509,3.6,40,500,5270.96,4783.533,-3319.377,-6.639,-2819.46,-5.639
2510,3.6,40,1000,10592.76,9669.414,-6726.981,-6.727,-5995.038,-5.995
2511,3.6,50,5,85.2,26.454,-2.787,-0.557,23.539,4.708
2512,3.6,50,10,149.1,58.267,-16.85,-1.685,30.33,3.033
2513,3.6,50,20,291.44,151.652,-70.696,-3.535,-8.035,-0.402
2514,3.6,50,50,708.5,497.77,-300.965,-6.019,-146.384,-2.928
2515,3.6,50,100,1389.8,1141.573,-755.517,-7.555,-571.879,-5.719
2516,3.6,50,150,2002.26,1758.688,-1202.505,-8.017,-880.318,-5.869
2517,3.6,50,200,2674.94,2392.313,-1649.274,-8.246,-1343.269,-6.716
2518,3.6,50,500,6535.08,6178.433,-4363.133,-8.726,-3908.729,-7.817
2519,3.6,50,1000,13167.74,12691.052,-9033.347,-9.033,-8353.705,-8.354
2520,3.6,100,5,182.24,50.277,0.346,0.069,62.072,12.414
2521,3.6,100,10,309.2,105.211,-19.322,-1.932,84.545,8.454
2522,3.6,100,20,600.66,293.186,-126.336,-6.317,26.873,1.344
2523,3.6,100,50,1411.1,958.896,-566.924,-11.338,-244.764,-4.895
2524,3.6,100,100,2640.84,2149.262,-1415.695,-14.157,-929.805,-9.298
2525,3.6,100,150,3942.38,3402.271,-2307.166,-15.381,-1745.243,-11.635
2526,3.6,100,200,5148.32,4577.754,-3147.665,-15.738,-2706.969,-13.535
2527,3.6,100,500,12806.52,12092.751,-8535.384,-17.071,-7523.646,-15.047
2528,3.6,100,1000,25781.38,24832.729,-17671.235,-17.671,-16738.334,-16.738
2529,3.6,200,5,353.0,100.819,-2.764,-0.553,116.708,23.342
2530,3.6,200,10,644.32,225.276,-46.299,-4.63,126.679,12.668
2531,3.6,200,20,1141.78,521.935,-204.774,-10.239,90.629,4.531
2532,3.6,200,50,2740.02,1763.006,-1001.889,-20.038,-279.441,-5.589
2533,3.6,200,100,5411.64,4236.679,-2733.446,-27.334,-1822.967,-18.23
2534,3.6,200,150,7910.48,6740.211,-4542.856,-30.286,-3615.391,-24.103
2535,3.6,200,200,10375.76,9129.243,-6247.088,-31.235,-4980.75,-24.904
2536,3.6,200,500,25703.86,24180.903,-17040.942,-34.082,-15365.954,-30.732
2537,3.6,200,1000,51238.44,49048.039,-34815.139,-34.815,-32564.924,-32.565
2538,3.6,500,5,824.54,220.103,8.936,1.787,252.759,50.552
