,Beta Value,Max Bid,Num Bids,Average Optimum Profit,Average Actual Profit,Average Loss,Average Loss Per Bid,Worst Loss,Average Worst Loss
2271,3.3000000000000003,10000,50,136969.94,111009.904,-69503.862,-1390.077,-19337.712,-386.754
2272,3.3000000000000003,10000,100,265930.66,231715.143,-151130.095,-1511.301,-104895.032,-1048.95
2273,3.3000000000000003,10000,150,388747.78,349483.297,-231680.939,-1544.54,-172724.322,-1151.495
2274,3.3000000000000003,10000,200,523742.06,482400.102,-323690.387,-1618.452,-262639.437,-1313.197
2275,3.3000000000000003,10000,500,1289870.6,1220847.279,-829977.401,-1659.955,-718949.232,-1437.898
2276,3.3000000000000003,10000,1000,2551819.4,2450816.011,-1677537.405,-1677.537,-1595592.366,-1595.592
2277,3.4000000000000004,10,5,19.34,12.775,-7.086,-1.417,0.894,0.179
2278,3.4000000000000004,10,10,33.64,22.504,-12.61,-1.261,3.659,0.366
2279,3.4000000000000004,10,20,69.02,50.75,-30.45,-1.522,-12.147,-0.607
2280,3.4000000000000004,10,50,156.96,121.165,-75.0,-1.5,-36.55,-0.731
2281,3.4000000000000004,10,100,306.4,247.075,-156.958,-1.57,-96.2,-0.962
2282,3.4000000000000004,10,150,453.48,361.904,-228.527,-1.524,-173.673,-1.158
2283,3.4000000000000004,10,200,610.84,494.386,-314.727,-1.574,-234.465,-1.172
2284,3.4000000000000004,10,500,1498.86,1228.551,-787.71,-1.575,-684.169,-1.368
2285,3.4000000000000004,10,1000,3024.52,2486.51,-1596.945,-1.597,-1392.242,-1.392
2286,3.4000000000000004,20,5,34.34,21.424,-11.324,-2.265,6.176,1.235
2287,3.4000000000000004,20,10,67.08,47.193,-27.463,-2.746,-7.238,-0.724
2288,3.4000000000000004,20,20,117.04,89.663,-55.24,-2.762,-20.886,-1.044
2289,3.4000000000000004,20,50,286.44,242.072,-157.825,-3.156,-96.593,-1.932
2290,3.4000000000000004,20,100,558.44,498.701,-334.454,-3.345,-224.807,-2.248
2291,3.4000000000000004,20,150,836.82,753.669,-507.545,-3.384,-385.009,-2.567
2292,3.4000000000000004,20,200,1109.84,1014.222,-687.799,-3.439,-511.199,-2.556
2293,3.4000000000000004,20,500,2783.74,2590.038,-1771.291,-3.543,-1458.502,-2.917
2294,3.4000000000000004,20,1000,5563.52,5200.069,-3563.74,-3.564,-3254.186,-3.254
2295,3.4000000000000004,30,5,56.5,32.67,-16.053,-3.211,7.848,1.57
2296,3.4000000000000004,30,10,94.84,63.656,-35.762,-3.576,-4.002,-0.4
2297,3.4000000000000004,30,20,175.98,130.164,-78.405,-3.92,-29.693,-1.485
2298,3.4000000000000004,30,50,427.6,344.792,-219.027,-4.381,-126.051,-2.521
2299,3.4000000000000004,30,100,826.74,701.308,-458.15,-4.581,-339.787,-3.398
2300,3.4000000000000004,30,150,1213.56,1043.995,-687.066,-4.58,-514.594,-3.431
2301,3.4000000000000004,30,200,1638.96,1423.006,-940.959,-4.705,-744.432,-3.722
2302,3.4000000000000004,30,500,4019.04,3570.471,-2388.401,-4.777,-2139.907,-4.28
2303,3.4000000000000004,30,1000,8026.38,7247.458,-4886.758,-4.887,-4613.56,-4.614
2304,3.4000000000000004,40,5,70.64,30.855,-10.078,-2.016,24.706,4.941
2305,3.4000000000000004,40,10,126.58,79.574,-42.345,-4.234,44.118,4.412
2306,3.4000000000000004,40,20,233.6,160.699,-91.993,-4.6,58.824,2.941
2307,3.4000000000000004,40,50,565.46,456.175,-289.864,-5.797,-40.556,-0.811
2308,3.4000000000000004,40,100,1076.96,948.663,-631.91,-6.319,-351.441,-3.514
2309,3.4000000000000004,40,150,1621.1,1465.939,-989.145,-6.594,-741.414,-4.943
2310,3.4000000000000004,40,200,2162.06,1978.233,-1342.333,-6.712,-1021.069,-5.105
2311,3.4000000000000004,40,500,5366.06,5069.944,-3491.691,-6.983,-3048.316,-6.097
2312,3.4000000000000004,40,1000,10551.02,10041.083,-6937.841,-6.938,-6230.264,-6.23
2313,3.4000000000000004,50,5,88.22,47.282,-21.335,-4.267,29.412,5.882
2314,3.4000000000000004,50,10,173.18,116.347,-65.412,-6.541,1.407,0.141
2315,3.4000000000000004,50,20,292.4,197.481,-111.481,-5.574,20.216,1.011
2316,3.4000000000000004,50,50,701.06,566.111,-359.916,-7.198,-209.839,-4.197
2317,3.4000000000000004,50,100,1350.24,1191.674,-794.545,-7.945,-556.757,-5.568
2318,3.4000000000000004,50,150,2011.12,1807.004,-1215.498,-8.103,-952.758,-6.352
2319,3.4000000000000004,50,200,2685.88,2430.585,-1640.62,-8.203,-1391.599,-6.958
2320,3.4000000000000004,50,500,6542.26,6093.445,-4169.25,-8.339,-3721.344,-7.443
2321,3.4000000000000004,50,1000,13088.44,12275.026,-8425.485,-8.425,-7983.726,-7.984
2322,3.4000000000000004,100,5,165.96,107.374,-58.562,-11.712,27.214,5.443
2323,3.4000000000000004,100,10,315.1,202.951,-110.275,-11.027,27.047,2.705
2324,3.4000000000000004,100,20,602.68,458.234,-280.975,-14.049,-80.714,-4.036
2325,3.4000000000000004,100,50,1349.68,1103.171,-706.206,-14.124,-402.186,-8.044
2326,3.4000000000000004,100,100,2639.62,2253.606,-1477.247,-14.772,-1060.135,-10.601
2327,3.4000000000000004,100,150,3902.12,3412.48,-2264.798,-15.099,-1678.673,-11.191
2328,3.4000000000000004,100,200,5239.72,4647.597,-3106.503,-15.533,-2704.61,-13.523
2329,3.4000000000000004,100,500,12947.0,11770.841,-7962.9,-15.926,-7073.097,-14.146
2330,3.4000000000000004,100,1000,25803.66,23861.387,-16272.075,-16.272,-15294.113,-15.294
2331,3.4000000000000004,200,5,332.8,182.592,-84.71,-16.942,89.706,17.941
2332,3.4000000000000004,200,10,595.82,425.708,-250.467,-25.047,-27.283,-2.728
2333,3.4000000000000004,200,20,1146.3,853.581,-516.434,-25.822,-141.935,-7.097
2334,3.4000000000000004,200,50,2733.5,2267.021,-1463.05,-29.261,-724.694,-14.494
2335,3.4000000000000004,200,100,5262.66,4561.971,-3014.13,-30.141,-2263.122,-22.631
2336,3.4000000000000004,200,150,7961.72,6836.808,-4495.126,-29.968,-3733.304,-24.889
2337,3.4000000000000004,200,200,10518.62,9191.661,-6097.949,-30.49,-5029.451,-25.147
2338,3.4000000000000004,200,500,26104.32,23157.0,-15479.258,-30.959,-14168.947,-28.338
2339,3.4000000000000004,200,1000,51058.7,46139.376,-31122.111,-31.122,-28842.816,-28.843
2340,3.4000000000000004,500,5,811.54,371.244,-132.556,-26.511,228.235,45.647
2341,3.4000000000000004,500,10,1538.54,927.297,-474.786,-47.479,543.529,54.353
2342,3.4000000000000004,500,20,2970.36,2054.16,-1180.525,-59.026,412.145,20.607
2343,3.4000000000000004,500,50,6829.74,5782.427,-3773.68,-75.474,-389.119,-7.782
2344,3.4000000000000004,500,100,13188.82,11963.57,-8084.505,-80.845,-5884.554,-58.846
2345,3.4000000000000004,500,150,19762.84,18251.836,-12439.236,-82.928,-8666.514,-57.777
2346,3.4000000000000004,500,200,26254.0,24649.419,-16927.654,-84.638,-13212.737,-66.064
2347,3.4000000000000004,500,500,64433.3,62536.421,-43585.451,-87.171,-38528.203,-77.056
2348,3.4000000000000004,500,1000,127660.28,125036.865,-87489.724,-87.49,-81387.558,-81.388
2349,3.4000000000000004,1000,5,1710.92,919.438,-416.226,-83.245,604.706,120.941
2350,3.4000000000000004,1000,10,3168.86,1964.979,-1032.962,-103.296,855.882,85.588
2351,3.4000000000000004,1000,20,5701.02,4091.251,-2414.48,-120.724,312.077,15.604
2352,3.4000000000000004,1000,50,13596.26,11428.891,-7429.991,-148.6,-1741.466,-34.829
2353,3.4000000000000004,1000,100,26238.82,23045.837,-15328.537,-153.285,-10773.184,-107.732
2354,3.4000000000000004,1000,150,39400.58,36419.003,-24830.598,-165.537,-20671.672,-137.811
2355,3.4000000000000004,1000,200,52455.4,48922.436,-33494.377,-167.472,-27363.356,-136.817
2356,3.4000000000000004,1000,500,126807.62,122238.299,-84941.94,-169.884,-75232.723,-150.465
2357,3.4000000000000004,1000,1000,254069.06,247488.666,-172762.472,-172.762,-162164.32,-162.164
2358,3.4000000000000004,5000,5,8243.48,5338.9,-2914.347,-582.869,1343.824,268.765
2359,3.4000000000000004,5000,10,15264.56,10793.813,-6304.237,-630.424,607.717,60.772
2360,3.4000000000000004,5000,20,29152.6,22890.528,-14316.234,-715.812,-7017.111,-350.856
2361,3.4000000000000004,5000,50,67432.8,58379.514,-38546.338,-770.927,-24159.449,-483.189
2362,3.4000000000000004,5000,100,130598.94,118636.267,-80224.814,-802.248,-53750.985,-537.51
2363,3.4000000000000004,5000,150,197326.32,182517.134,-124479.981,-829.867,-96484.946,-643.233
2364,3.4000000000000004,5000,200,263409.08,242416.746,-164943.487,-824.717,-126830.283,-634.151
2365,3.4000000000000004,5000,500,637588.92,606893.222,-419367.07,-838.734,-368468.599,-736.937
2366,3.4000000000000004,5000,1000,1264250.88,1219607.564,-847769.07,-847.769,-737909.773,-737.91
2367,3.4000000000000004,10000,5,17234.98,9130.818,-4061.706,-812.341,6836.471,1367.294
2368,3.4000000000000004,10000,10,29969.7,15227.865,-6413.248,-641.325,10233.824,1023.382
2369,3.4000000000000004,10000,20,57614.5,40746.796,-23801.355,-1190.068,13217.647,660.882
2370,3.4000000000000004,10000,50,135984.52,111549.891,-71554.444,-1431.089,9445.518,188.91
2371,3.4000000000000004,10000,100,263536.56,234931.463,-157420.71,-1574.207,-93664.863,-936.649
2372,3.4000000000000004,10000,150,389207.52,360717.122,-246244.322,-1641.629,-174057.655,-1160.384
2373,3.4000000000000004,10000,200,510930.94,476714.299,-326440.493,-1632.202,-261595.108,-1307.976
2374,3.4000000000000004,10000,500,1283742.38,1243561.307,-865990.019,-1731.98,-788890.823,-1577.782
2375,3.4000000000000004,10000,1000,2533895.96,2482609.787,-1737346.269,-1737.346,-1574846.227,-1574.846
2376,3.5000000000000004,10,5,18.38,11.833,-6.581,-1.316,3.429,0.686
2377,3.5000000000000004,10,10,34.06,23.124,-13.393,-1.339,-0.834,-0.083
2378,3.5000000000000004,10,20,66.12,49.013,-30.121,-1.506,-11.715,-0.586
2379,3.5000000000000004,10,50,154.18,125.214,-81.162,-1.623,-58.219,-1.164
2380,3.5000000000000004,10,100,312.66,262.548,-173.216,-1.732,-123.692,-1.237
2381,3.5000000000000004,10,150,461.98,390.538,-258.544,-1.724,-190.341,-1.269
2382,3.5000000000000004,10,200,618.68,522.345,-345.579,-1.728,-250.289,-1.251
2383,3.5000000000000004,10,500,1510.54,1282.666,-851.083,-1.702,-719.11,-1.438
2384,3.5000000000000004,10,1000,3019.24,2591.794,-1729.154,-1.729,-1551.099,-1.551
2385,3.5000000000000004,20,5,36.1,21.441,-11.126,-2.225,0.321,0.064
2386,3.5000000000000004,20,10,64.8,45.552,-27.038,-2.704,-4.512,-0.451
2387,3.5000000000000004,20,20,119.6,90.605,-56.434,-2.822,-15.835,-0.792
2388,3.5000000000000004,20,50,285.44,235.415,-153.86,-3.077,-92.634,-1.853
2389,3.5000000000000004,20,100,569.3,485.046,-322.389,-3.224,-240.608,-2.406
2390,3.5000000000000004,20,150,852.78,727.392,-483.741,-3.225,-359.174,-2.394
2391,3.5000000000000004,20,200,1110.6,950.889,-633.575,-3.168,-466.809,-2.334
2392,3.5000000000000004,20,500,2766.88,2408.541,-1618.004,-3.236,-1379.084,-2.758
2393,3.5000000000000004,20,1000,5534.92,4865.273,-3283.868,-3.284,-2920.853,-2.921
2394,3.5000000000000004,30,5,51.78,29.659,-14.864,-2.973,12.857,2.571
2395,3.5000000000000004,30,10,92.62,59.975,-33.512,-3.351,20.571,2.057
2396,3.5000000000000004,30,20,171.6,122.845,-73.816,-3.691,-4.978,-0.249
2397,3.5000000000000004,30,50,419.34,337.405,-217.594,-4.352,-75.025,-1.501
2398,3.5000000000000004,30,100,824.32,686.938,-451.418,-4.514,-275.451,-2.755
2399,3.5000000000000004,30,150,1233.34,1057.907,-705.524,-4.703,-575.038,-3.834
2400,3.5000000000000004,30,200,1635.1,1416.605,-949.434,-4.747,-779.527,-3.898
2401,3.5000000000000004,30,500,3985.1,3571.065,-2432.465,-4.865,-2131.753,-4.264
2402,3.5000000000000004,30,1000,8079.24,7317.678,-5009.324,-5.009,-4709.956,-4.71
2403,3.5000000000000004,40,5,72.28,42.63,-21.978,-4.396,5.452,1.09
2404,3.5000000000000004,40,10,125.56,90.73,-54.856,-5.486,-0.5,-0.05
2405,3.5000000000000004,40,20,225.12,173.731,-109.411,-5.471,-32.168,-1.608
2406,3.5000000000000004,40,50,548.34,472.43,-315.761,-6.315,-174.184,-3.484
2407,3.5000000000000004,40,100,1082.44,998.539,-689.271,-6.893,-481.989,-4.82
2408,3.5000000000000004,40,150,1649.48,1549.082,-1077.802,-7.185,-825.794,-5.505
2409,3.5000000000000004,40,200,2138.68,2028.722,-1417.671,-7.088,-1171.207,-5.856
2410,3.5000000000000004,40,500,5325.4,5148.464,-3626.921,-7.254,-3201.928,-6.404
2411,3.5000000000000004,40,1000,10538.5,10254.587,-7243.587,-7.244,-6487.971,-6.488
2412,3.5000000000000004,50,5,94.9,53.528,-26.414,-5.283,20.571,4.114
2413,3.5000000000000004,50,10,154.22,102.759,-58.697,-5.87,48.571,4.857
2414,3.5000000000000004,50,20,302.18,220.591,-134.254,-6.713,14.821,0.741
2415,3.5000000000000004,50,50,695.88,579.562,-380.739,-7.615,-68.881,-1.378
2416,3.5000000000000004,50,100,1391.06,1266.362,-868.916,-8.689,-658.108,-6.581
2417,3.5000000000000004,50,150,1980.96,1843.975,-1277.986,-8.52,-1107.759,-7.385
2418,3.5000000000000004,50,200,2671.4,2524.34,-1761.083,-8.805,-1474.651,-7.373
2419,3.5000000000000004,50,500,6564.76,6332.617,-4456.971,-8.914,-3993.224,-7.986
2420,3.5000000000000004,50,1000,13038.26,12744.337,-9019.12,-9.019,-8474.991,-8.475
2421,3.5000000000000004,100,5,176.18,98.156,-47.818,-9.564,61.714,12.343
2422,3.5000000000000004,100,10,303.94,210.996,-124.156,-12.416,78.857,7.886
2423,3.5000000000000004,100,20,540.44,391.927,-237.516,-11.876,-40.424,-2.021
2424,3.5000000000000004,100,50,1388.2,1090.089,-693.46,-13.869,-292.741,-5.855
2425,3.5000000000000004,100,100,2602.88,2313.661,-1569.981,-15.7,-1054.385,-10.544
2426,3.5000000000000004,100,150,3998.1,3636.029,-2493.715,-16.625,-1999.521,-13.33
2427,3.5000000000000004,100,200,5215.18,4806.096,-3316.044,-16.58,-2751.006,-13.755
2428,3.5000000000000004,100,500,13004.78,12395.5,-8679.849,-17.36,-7886.018,-15.772
2429,3.5000000000000004,100,1000,25670.58,24705.77,-17371.319,-17.371,-15885.949,-15.886
2430,3.5000000000000004,200,5,362.34,213.365,-109.839,-21.968,116.571,23.314
2431,3.5000000000000004,200,10,624.4,386.717,-208.317,-20.832,62.839,6.284
2432,3.5000000000000004,200,20,1167.24,822.442,-488.945,-24.447,55.652,2.783
2433,3.5000000000000004,200,50,2718.6,2169.114,-1392.371,-27.847,-632.924,-12.658
2434,3.5000000000000004,200,100,5441.34,4671.114,-3116.445,-31.164,-2331.536,-23.315
2435,3.5000000000000004,200,150,7897.68,6908.09,-4651.61,-31.011,-3154.07,-21.027
2436,3.5000000000000004,200,200,10480.96,9495.904,-6501.344,-32.507,-5278.243,-26.391
2437,3.5000000000000004,200,500,25903.96,23908.326,-16507.194,-33.014,-15220.94,-30.442
2438,3.5000000000000004,200,1000,50838.84,47672.706,-33147.323,-33.147,-31667.753,-31.668
2439,3.5000000000000004,500,5,860.48,536.13,-290.279,-58.056,60.163,12.033
2440,3.5000000000000004,500,10,1530.02,1110.663,-673.515,-67.351,-35.027,-3.503
2441,3.5000000000000004,500,20,2896.84,2328.238,-1500.57,-75.028,-730.052,-36.503
2442,3.5000000000000004,500,50,6780.42,5865.724,-3928.461,-78.569,-2292.072,-45.841
2443,3.5000000000000004,500,100,13361.12,12226.626,-8409.163,-84.092,-6605.556,-66.056
2444,3.5000000000000004,500,150,19282.12,17773.039,-12263.862,-81.759,-9288.738,-61.925
2445,3.5000000000000004,500,200,25565.96,23976.991,-16672.431,-83.362,-13178.179,-65.891
2446,3.5000000000000004,500,500,63217.2,60526.508,-42464.451,-84.929,-34334.964,-68.67
2447,3.5000000000000004,500,1000,127501.06,123788.592,-87359.718,-87.36,-81471.439,-81.471
2448,3.5000000000000004,1000,5,1688.68,628.036,-145.556,-29.111,745.143,149.029
2449,3.5000000000000004,1000,10,2850.62,1716.249,-901.786,-90.179,1244.0,124.4
2450,3.5000000000000004,1000,20,5893.54,4323.428,-2639.559,-131.978,1411.429,70.571
2451,3.5000000000000004,1000,50,14042.22,11428.976,-7416.913,-148.338,2875.691,57.514
2452,3.5000000000000004,1000,100,26110.76,23212.024,-15751.807,-157.518,-10702.293,-107.023
2453,3.5000000000000004,1000,150,39511.68,36189.541,-24900.489,-166.003,-17557.393,-117.049
2454,3.5000000000000004,1000,200,52090.26,48957.438,-34074.507,-170.373,-26846.881,-134.234
2455,3.5000000000000004,1000,500,128101.58,124366.018,-87765.567,-175.531,-79423.809,-158.848
2456,3.5000000000000004,1000,1000,251813.22,246350.868,-174404.234,-174.404,-159594.64,-159.595
2457,3.5000000000000004,5000,5,8771.78,5122.935,-2616.712,-523.342,1432.857,286.571
2458,3.5000000000000004,5000,10,16170.68,10549.857,-5929.663,-592.966,103.777,10.378
2459,3.5000000000000004,5000,20,30021.9,23010.046,-14432.36,-721.618,-2375.0,-118.75
2460,3.5000000000000004,5000,50,66546.24,53329.853,-34316.641,-686.333,-20349.309,-406.986
2461,3.5000000000000004,5000,100,130738.86,110727.706,-73373.746,-733.737,-54354.173,-543.542
2462,3.5000000000000004,5000,150,198698.6,170786.739,-114015.71,-760.105,-87128.881,-580.859
2463,3.5000000000000004,5000,200,258120.2,226170.795,-152422.166,-762.111,-129564.06,-647.82
2464,3.5000000000000004,5000,500,640040.8,572489.503,-389620.703,-779.241,-354646.859,-709.294
2465,3.5000000000000004,5000,1000,1262960.84,1144114.25,-783268.296,-783.268,-728887.672,-728.888
2466,3.5000000000000004,10000,5,17760.32,10269.526,-5195.149,-1039.03,3338.286,667.657
2467,3.5000000000000004,10000,10,29958.62,19890.991,-11331.386,-1133.139,1420.273,142.027
2468,3.5000000000000004,10000,20,58597.18,44957.046,-28214.994,-1410.75,-8528.381,-426.419
2469,3.5000000000000004,10000,50,133524.06,110816.287,-72666.556,-1453.331,-34200.131,-684.003
2470,3.5000000000000004,10000,100,262376.38,228849.257,-153884.577,-1538.846,-119274.643,-1192.746
2471,3.5000000000000004,10000,150,389936.76,342373.419,-230962.917,-1539.753,-177824.056,-1185.494
2472,3.5000000000000004,10000,200,516518.96,453289.983,-305713.137,-1528.566,-247976.091,-1239.88
2473,3.5000000000000004,10000,500,1268173.08,1137478.104,-775142.939,-1550.286,-637416.43,-1274.833
2474,3.5000000000000004,10000,1000,2542865.22,2298858.025,-1572325.105,-1572.325,-1383023.843,-1383.024
2475,3.6,10,5,18.24,11.167,-6.1,-1.22,4.167,0.833
2476,3.6,10,10,34.98,25.621,-15.905,-1.59,-1.831,-0.183
2477,3.6,10,20,64.72,50.651,-32.674,-1.634,-9.992,-0.5
2478,3.6,10,50,155.14,133.529,-90.435,-1.809,-59.438,-1.189
2479,3.6,10,100,307.4,264.19,-178.801,-1.788,-129.807,-1.298
2480,3.6,10,150,458.14,393.822,-266.561,-1.777,-201.961,-1.346
2481,3.6,10,200,620.68,545.134,-372.723,-1.864,-289.234,-1.446
2482,3.6,10,500,1539.58,1375.35,-947.689,-1.895,-776.407,-1.553
2483,3.6,10,1000,3032.96,2722.071,-1879.582,-1.88,-1722.8,-1.723
2484,3.6,20,5,35.5,23.077,-13.216,-2.643,6.111,1.222
2485,3.6,20,10,70.2,53.933,-34.433,-3.443,0.681,0.068
2486,3.6,20,20,121.52,95.616,-61.86,-3.093,-26.461,-1.323
2487,3.6,20,50,282.62,246.794,-168.288,-3.366,-92.486,-1.85
2488,3.6,20,100,577.32,511.871,-351.504,-3.515,-236.153,-2.362
2489,3.6,20,150,847.64,768.336,-532.88,-3.553,-374.565,-2.497
2490,3.6,20,200,1139.36,1028.845,-712.356,-3.562,-564.904,-2.825
2491,3.6,20,500,2758.66,2543.152,-1776.858,-3.554,-1515.854,-3.032
2492,3.6,20,1000,5517.1,5133.293,-3600.765,-3.601,-3129.706,-3.13
2493,3.6,30,5,53.16,29.417,-14.65,-2.93,16.667,3.333
2494,3.6,30,10,94.8,64.142,-37.809,-3.781,5.966,0.597
2495,3.6,30,20,175.92,130.539,-81.672,-4.084,-11.547,-0.577
2496,3.6,30,50,422.56,362.151,-244.773,-4.895,-100.132,-2.003
2497,3.6,30,100,811.94,710.136,-484.597,-4.846,-280.606,-2.806
2498,3.6,30,150,1228.06,1123.454,-782.326,-5.216,-627.107,-4.181
2499,3.6,30,200,1618.78,1491.143,-1041.482,-5.207,-871.732,-4.359
2500,3.6,30,500,4031.0,3818.683,-2698.961,-5.398,-2447.409,-4.895
2501,3.6,30,1000,8049.78,7738.681,-5502.631,-5.503,-5183.032,-5.183
2502,3.6,40,5,61.66,37.32,-20.192,-4.038,12.778,2.556
2503,3.6,40,10,132.96,93.194,-56.261,-5.626,3.247,0.325
2504,3.6,40,20,241.2,189.629,-122.629,-6.131,-47.276,-2.364
2505,3.6,40,50,554.64,471.826,-317.759,-6.355,-216.109,-4.322
2506,3.6,40,100,1077.8,944.381,-644.992,-6.45,-463.427,-4.634
2507,3.6,40,150,1618.46,1412.059,-962.487,-6.417,-735.556,-4.904
2508,3.6,40,200,2155.86,1914.217,-1315.367,-6.577,-1077.643,-5.388
2509,3.6,40,500,5352.96,4937.838,-3450.905,-6.902,-2992.458,-5.985
2510,3.6,40,1000,10620.64,9799.769,-6849.591,-6.85,-6091.594,-6.092
2511,3.6,50,5,93.94,46.734,-20.64,-4.128,24.167,4.833
2512,3.6,50,10,153.44,86.0,-43.378,-4.338,50.0,5.0
2513,3.6,50,20,296.02,194.17,-111.942,-5.597,77.778,3.889
2514,3.6,50,50,696.88,568.947,-375.37,-7.507,-100.576,-2.012
2515,3.6,50,100,1347.36,1214.951,-840.684,-8.407,-437.239,-4.372
2516,3.6,50,150,1997.16,1843.526,-1288.759,-8.592,-909.668,-6.064
2517,3.6,50,200,2620.98,2451.993,-1723.943,-8.62,-1281.285,-6.406
2518,3.6,50,500,6597.74,6360.673,-4527.967,-9.056,-3970.691,-7.941
2519,3.6,50,1000,13050.7,12643.963,-9018.768,-9.019,-8499.778,-8.5
2520,3.6,100,5,174.5,84.738,-36.265,-7.253,61.667,12.333
2521,3.6,100,10,330.0,209.529,-117.862,-11.786,38.9,3.89
2522,3.6,100,20,611.02,451.678,-281.95,-14.098,38.077,1.904
2523,3.6,100,50,1372.08,1126.176,-745.043,-14.901,-334.834,-6.697
2524,3.6,100,100,2598.0,2335.497,-1613.831,-16.138,-934.238,-9.342
2525,3.6,100,150,3942.62,3648.831,-2553.659,-17.024,-1887.174,-12.581
2526,3.6,100,200,5210.34,4901.872,-3454.556,-17.273,-2916.965,-14.585
2527,3.6,100,500,12914.06,12464.855,-8877.616,-17.755,-7930.876,-15.862
2528,3.6,100,1000,25789.94,25137.245,-17973.372,-17.973,-16906.248,-16.906
2529,3.6,200,5,316.86,184.644,-96.627,-19.325,106.667,21.333
2530,3.6,200,10,653.2,391.778,-210.334,-21.033,63.365,6.337
2531,3.6,200,20,1162.0,828.237,-505.459,-25.273,-7.034,-0.352
2532,3.6,200,50,2781.56,2241.896,-1469.24,-29.385,-674.682,-13.494
2533,3.6,200,100,5204.58,4582.314,-3136.597,-31.366,-2134.369,-21.344
2534,3.6,200,150,7881.04,7324.823,-5135.645,-34.238,-3954.87,-26.366
2535,3.6,200,200,10425.58,9784.039,-6888.045,-34.44,-5938.315,-29.692
2536,3.6,200,500,25757.84,24674.624,-17519.669,-35.039,-15968.824,-31.938
2537,3.6,200,1000,51022.86,49402.549,-35229.532,-35.23,-33203.92,-33.204
2538,3.6,500,5,892.14,527.473,-279.657,-55.931,128.889,25.778
2539,3.6,500,10,1552.72,1067.144,-635.832,-63.583,58.515,5.851
2540,3.6,500,20,2932.78,2261.4,-1446.739,-72.337,-680.917,-34.046
2541,3.6,500,50,6632.74,5445.789,-3603.361,-72.067,-2156.0,-43.12
2542,3.6,500,100,13258.84,11559.209,-7876.198,-78.762,-5270.557,-52.706
2543,3.6,500,150,19609.94,17151.933,-11704.728,-78.032,-9591.924,-63.946
2544,3.6,500,200,26069.2,22651.643,-15410.198,-77.051,-12938.073,-64.69
2545,3.6,500,500,64474.16,57816.562,-39907.073,-79.814,-34235.806,-68.472
2546,3.6,500,1000,125808.3,114194.237,-79247.487,-79.247,-72548.82,-72.549
2547,3.6,1000,5,1690.48,1048.476,-578.898,-115.78,235.556,47.111
2548,3.6,1000,10,3042.8,2067.863,-1222.641,-122.264,25.525,2.552
2549,3.6,1000,20,5769.98,4430.387,-2827.615,-141.381,-1128.854,-56.443
2550,3.6,1000,50,13918.58,11657.938,-7791.666,-155.833,-4665.265,-93.305
2551,3.6,1000,100,26349.94,23148.144,-15828.716,-158.287,-10923.97,-109.24
2552,3.6,1000,150,38759.38,34170.094,-23403.599,-156.024,-17334.168,-115.561
2553,3.6,1000,200,52389.58,47818.178,-33265.517,-166.328,-25566.513,-127.833
2554,3.6,1000,500,127031.26,118431.118,-83144.657,-166.289,-69660.459,-139.321
2555,3.6,1000,1000,255029.4,237759.119,-166917.619,-166.918,-150106.293,-150.106
2556,3.6,5000,5,8479.4,4956.837,-2601.448,-520.29,1915.556,383.111
2557,3.6,5000,10,15497.8,10147.349,-5842.405,-584.24,3805.556,380.556
2558,3.6,5000,20,28194.58,20730.471,-12898.643,-644.932,-4001.851,-200.093
2559,3.6,5000,50,68736.96,55551.302,-36457.702,-729.154,-16685.196,-333.704
2560,3.6,5000,100,131248.82,117202.324,-80744.319,-807.443,-60634.703,-606.347
2561,3.6,5000,150,197025.68,183642.738,-128913.382,-859.423,-105749.97,-705.0
2562,3.6,5000,200,260144.14,240732.445,-168470.184,-842.351,-132800.593,-664.003
2563,3.6,5000,500,635686.36,606047.759,-429468.214,-858.936,-390577.049,-781.154
2564,3.6,5000,1000,1268956.76,1224861.241,-872373.252,-872.373,-824421.992,-824.422
2565,3.6,10000,5,18499.04,9978.218,-4839.596,-967.919,7581.944,1516.389
2566,3.6,10000,10,30539.84,18911.686,-10428.398,-1042.84,7697.778,769.778
2567,3.6,10000,20,56954.64,41391.019,-25570.286,-1278.514,-8569.249,-428.462
2568,3.6,10000,50,132446.72,105556.899,-68766.144,-1375.323,-31939.39,-638.788
2569,3.6,10000,100,265084.32,230570.338,-156935.805,-1569.358,-104359.244,-1043.592
2570,3.6,10000,150,392262.2,347019.407,-238057.684,-1587.051,-179599.37,-1197.329
2571,3.6,10000,200,515792.86,475015.475,-331739.68,-1658.698,-262631.983,-1313.16
2572,3.6,10000,500,1287934.6,1204525.518,-846765.907,-1693.532,-765372.66,-1530.745
2573,3.6,10000,1000,2539921.74,2417412.389,-1711878.573,-1711.879,-1580400.027,-1580.4
2574,3.7,10,5,19.44,11.176,-5.922,-1.184,5.405,1.081
2575,3.7,10,10,35.14,22.249,-12.751,-1.275,0.991,0.099
2576,3.7,10,20,66.84,48.442,-30.377,-1.519,-15.045,-0.752
2577,3.7,10,50,153.88,119.959,-78.37,-1.567,-42.231,-0.845
2578,3.7,10,100,303.38,244.268,-162.273,-1.623,-110.512,-1.105
2579,3.7,10,150,472.42,380.907,-253.226,-1.688,-216.548,-1.444
2580,3.7,10,200,609.24,500.536,-335.876,-1.679,-267.217,-1.336
